ID	Delay	Delay2	Latency	Latency2	Success_Ratio	Energy	Hops	txPackets	rxPackets	ShortestPath	LongestPath	Orchestrators	Neighbors	Paths	Distance	DevFast	DevMedium	DevSlow	LoadSmall	LoadMedium	LoadBig
974	65.0746	68.0867	1.12702	4.13911	86.6667	0.648692	28	12	10	1	10	3	18	43	998	0	2	6	0	0	8
542	51.9364	55.7061	2.58227	6.35192	73.6842	0.648591	24	16	11	1	8	3	20	43	961	1	3	4	0	0	8
206	59.7503	62.5549	1.01658	3.82118	68.75	0.648418	15	13	8	1	6	3	19	43	932	0	2	6	0	0	8
501	71.5305	75.7932	1.58291	5.84561	100	0.648403	24	7	7	1	5	3	17	43	1219	0	0	8	0	2	6
179	54.7167	56.2748	3.06046	4.6185	85.7143	0.648387	25	10	8	1	8	3	18	43	1078	2	0	6	0	1	7
277	59.6053	61.7872	0.651146	2.83303	82.3529	0.648289	28	14	11	1	7	3	18	43	1224	0	1	7	0	0	8
82	43.689	44.7383	0.631722	1.68101	86.6667	0.648265	11	12	10	1	4	3	19	43	654	0	3	5	0	5	3
513	57.6303	60.7681	0.995515	4.13332	100	0.648032	20	9	9	1	3	3	19	43	814	0	2	6	0	0	8
537	42.1095	43.4526	0.974462	2.31758	76.9231	0.647955	18	10	7	1	5	3	19	40	907	2	2	4	2	2	4
331	58.7414	61.1692	1.50664	3.93441	66.6667	0.647932	26	12	7	3	9	3	17	43	1254	0	1	7	0	2	6
85	63.4463	68.0475	1.20944	5.81057	84.6154	0.647859	23	10	8	1	5	3	19	43	1028	0	2	6	0	2	6
526	76.3987	79.906	1.78145	5.28873	68.75	0.647473	26	14	9	1	10	2	17	62	1086	1	0	6	0	0	7
160	97.2935	101.917	1.20873	5.8322	81.25	0.647405	30	14	11	2	5	2	20	62	1121	0	2	5	0	1	6
898	69.1719	72.6548	1.49967	4.98256	68.75	0.64736	42	14	9	2	18	2	19	62	1280	0	1	6	0	3	4
661	46.7505	53.5141	2.44335	9.20691	90.9091	0.647269	17	7	6	1	4	4	18	24	913	2	3	4	0	2	7
5	95.4049	99.8933	3.95209	8.44043	80	0.647246	35	13	10	2	10	2	19	62	1149	2	1	4	1	2	4
317	63.2703	65.1401	1.9604	3.83016	83.3333	0.647242	29	10	8	1	13	2	18	62	1084	2	1	4	0	2	5
768	57.8565	62.0875	1.54916	5.78018	75	0.646902	42	14	10	3	11	2	18	62	1340	1	1	5	0	3	4
989	57.0803	59.3228	1.52014	3.76264	83.3333	0.646625	26	9	7	3	5	3	19	43	1415	2	2	4	3	2	3
623	155.244	156.961	0.728483	2.44549	55	0.646565	24	19	10	1	12	1	20	81	802	0	1	5	0	0	6
350	50.1665	51.9181	0.532704	2.28437	92.3077	0.64644	18	10	9	1	5	3	18	43	862	2	0	6	0	4	4
208	60.1649	63.9454	1.08825	4.86878	92.3077	0.646421	17	10	9	1	5	3	19	43	828	0	0	8	0	2	6
755	156.707	160.52	1.94413	5.75713	66.6667	0.645635	42	17	11	1	12	1	18	81	1161	0	0	6	0	1	5
819	48.1641	54.0413	3.29495	9.17222	82.3529	0.645255	38	15	12	2	7	2	19	62	1076	2	1	4	1	2	4
260	43.6419	45.3713	0.608153	2.33754	100	0.645185	19	10	10	1	4	3	19	43	734	2	2	4	0	4	4
676	40.7884	42.7139	0.734717	2.66023	70.5882	0.644901	12	14	9	1	4	3	18	43	929	0	4	4	2	0	6
777	49.4473	51.4475	1.2931	3.29339	68.75	0.644788	27	13	8	2	7	3	19	24	1489	2	0	6	0	2	6
655	112.794	117.093	0.741915	5.04158	73.6842	0.644662	35	18	13	1	20	1	19	62	863	0	0	6	0	4	2
150	67.0935	69.5279	1.37916	3.81352	91.6667	0.644163	26	9	8	2	5	3	17	43	1069	2	1	5	0	0	8
138	65.3117	67.9635	1.21961	3.87143	66.6667	0.643953	27	19	12	2	9	2	19	61	1039	1	2	4	0	2	5
1001	100.072	102.909	1.41942	4.25605	75	0.643385	29	14	10	1	8	2	18	62	1226	0	1	6	0	1	6
679	53.5904	55.4689	0.717147	2.59563	75	0.64338	13	9	6	1	3	3	19	43	808	0	1	7	1	0	7
46	53.8543	55.8013	1.14715	3.09418	83.3333	0.64319	16	8	6	1	4	4	18	24	1166	0	2	7	0	0	9
167	65.2413	66.486	1.29376	2.53848	50	0.643144	11	11	4	2	4	3	19	43	987	0	1	7	0	1	7
933	41.9668	43.8064	1.21926	3.05886	73.3333	0.642812	24	11	7	3	7	3	17	43	1109	2	3	3	0	3	5
133	100.362	101.8	0.566331	2.00403	84.6154	0.642661	20	11	9	1	5	2	18	62	1036	0	2	5	0	0	7
170	60.8416	64.054	3.23004	6.44243	61.1111	0.642615	39	17	10	2	10	1	19	81	1197	0	3	3	2	1	3
924	68.7975	72.2641	1.20535	4.67204	76.4706	0.642614	21	15	11	1	5	2	19	62	760	0	3	4	0	0	7
395	152.12	155.721	0.904686	4.50585	78.9474	0.642062	27	18	14	1	8	1	17	81	891	0	1	5	0	1	5
666	35.6269	37.5155	0.93253	2.82112	100	0.641781	20	9	9	1	4	3	19	43	888	2	3	3	2	1	5
667	104.234	107.18	1.38165	4.32757	62.5	0.64165	26	14	8	1	12	2	20	62	889	0	1	6	0	0	7
839	59.0137	60.9951	0.976837	2.95821	91.6667	0.641551	17	9	8	1	4	3	18	43	827	2	2	4	0	4	4
967	94.929	99.9009	1.84424	6.81605	93.75	0.641375	29	14	13	1	9	2	20	62	1077	1	2	4	0	1	6
928	53.6248	57.187	0.970601	4.53283	91.6667	0.641146	23	9	8	1	13	3	19	43	777	0	2	6	0	2	6
957	63.8313	65.7854	0.836578	2.79067	81.25	0.641083	25	14	11	1	7	2	19	62	1005	0	2	5	0	2	5
962	75.397	77.0969	1.75199	3.4519	73.3333	0.640846	30	13	9	2	12	2	19	62	1219	2	0	5	1	2	4
705	50.047	51.9297	1.09078	2.97348	76.9231	0.640718	14	10	7	1	6	3	18	40	681	0	0	8	0	5	3
521	49.2975	53.6856	1.2627	5.65077	76.4706	0.640641	27	14	10	1	6	3	18	43	1164	0	2	6	0	3	5
698	69.3161	72.4271	0.823948	3.93496	92.8571	0.640415	27	12	11	1	5	2	19	62	1072	0	2	5	0	1	6
945	57.0836	59.5265	1.72949	4.17238	66.6667	0.640362	38	12	7	1	21	3	19	43	1238	1	0	7	0	1	7
693	63.4737	65.7632	0.839951	3.12942	92.8571	0.640149	18	11	10	1	4	3	19	43	709	0	0	8	0	0	8
53	100.984	104.009	1.18854	4.21309	80	0.640095	22	13	10	1	11	2	20	62	901	0	2	5	0	0	7
847	48.8527	50.0371	1.07764	2.26209	81.8182	0.640027	23	8	6	1	11	3	18	43	1464	0	2	6	2	2	4
973	67.7445	69.4603	1.30757	3.02341	83.3333	0.639974	20	9	7	2	6	3	18	43	1262	0	0	8	0	3	5
535	101.877	102.775	2.08126	2.9791	57.1429	0.639947	23	12	6	1	12	2	18	62	1122	0	2	5	0	0	7
771	62.8204	66.7312	1.82572	5.73648	68.4211	0.639779	47	17	11	1	16	2	19	62	1186	1	1	5	0	3	4
54	98.7625	102.875	1.08962	5.20173	100	0.639504	31	11	11	1	9	2	18	62	1098	0	2	5	0	2	5
751	64.5405	67.6869	0.926099	4.07256	100	0.639271	33	10	10	1	6	3	19	43	983	0	2	6	0	3	5
683	148.914	150.694	1.11016	2.89009	70.5882	0.639012	31	16	11	1	10	1	19	81	1077	1	1	4	0	1	5
627	47.0364	48.4751	1.60157	3.04029	81.8182	0.638875	15	8	6	1	5	3	18	43	1055	2	3	3	0	3	5
886	45.1526	47.1235	2.03144	4.00232	38.8889	0.638857	22	15	4	2	9	3	19	43	1214	1	1	6	2	2	4
246	154.228	160.381	3.424	9.57647	80	0.638276	49	14	11	1	14	1	18	81	1541	0	2	4	0	0	6
726	74.1614	75.8057	1.38921	3.03349	93.3333	0.638113	14	13	12	1	4	2	20	62	866	1	1	5	0	0	7
45	103.405	104.998	0.551772	2.14519	80	0.638109	20	13	10	1	6	2	17	62	873	0	1	6	0	0	7
36	57.2979	59.9251	0.743746	3.37096	81.25	0.637923	21	13	10	1	7	3	18	43	827	0	2	6	0	0	8
927	79.5914	82.8589	1.97413	5.24163	50	0.637904	28	18	8	1	9	2	19	62	1133	0	0	7	0	0	7
744	58.8534	63.4764	2.21863	6.8416	83.3333	0.637407	19	9	7	1	5	3	20	43	1028	0	2	6	0	0	8
411	77.9734	81.0217	2.12058	5.16887	91.6667	0.637332	25	9	8	1	7	2	18	62	1094	2	3	2	0	0	7
636	69.7426	73.0443	0.880317	4.18196	65	0.636921	26	18	11	1	6	2	19	62	1010	0	2	5	0	1	6
615	60.0878	62.0156	0.983285	2.91114	69.2308	0.636785	13	9	5	1	4	3	19	43	1027	2	3	3	0	1	7
963	58.0431	63.1731	1.89554	7.02556	86.6667	0.636556	26	12	10	1	7	3	18	43	1037	0	0	8	0	3	5
645	99.7862	102.439	1.13338	3.78666	78.5714	0.63634	16	12	9	1	6	2	18	62	524	2	1	4	0	2	5
711	71.0544	74.1705	0.637124	3.75323	94.1176	0.636206	21	15	14	1	4	2	17	57	856	1	1	5	0	0	7
625	66.4166	68.3641	1.86905	3.81651	64.2857	0.636141	24	11	6	2	12	3	18	43	1558	2	1	5	0	0	8
500	45.8167	49.9382	0.947588	5.06903	76.1905	0.635608	26	19	14	1	7	2	20	62	774	1	1	5	3	0	4
190	72.768	75.0353	0.975878	3.24319	78.5714	0.635409	18	12	9	1	5	2	18	62	940	0	2	5	0	0	7
585	46.5775	47.3712	0.720203	1.51397	66.6667	0.635404	14	9	5	1	5	3	19	43	1078	2	1	5	0	5	3
299	68.9015	71.9615	1.18423	4.24427	88.8889	0.635346	43	16	14	1	13	2	18	42	1009	0	0	7	0	3	4
596	56.0235	57.0872	1.18869	2.25239	72.7273	0.635176	12	8	5	2	4	3	18	43	1116	2	0	6	0	1	7
728	86.9183	91.6835	1.3335	6.09865	86.6667	0.635166	33	13	11	2	9	2	18	62	1025	0	3	4	1	2	4
678	36.7604	40.2188	0.936555	4.39499	76.4706	0.634646	19	14	10	1	5	3	18	43	868	0	4	4	2	2	4
492	57.1743	59.4703	1.13949	3.43552	73.3333	0.634633	35	12	8	2	9	3	19	24	973	0	0	8	0	2	6
717	95.4529	104.826	2.24293	11.6165	87.5	0.634386	29	14	12	1	7	2	17	62	827	0	1	6	1	0	6
754	70.7885	74.9805	1.17408	5.36608	100	0.634317	37	9	9	1	9	3	20	43	1041	0	2	6	0	0	8
593	104.516	107.686	1.66339	4.83361	93.3333	0.634226	21	13	12	1	4	2	18	62	1101	0	1	6	0	0	7
595	103.259	105.053	1.18134	2.97544	90.9091	0.634202	25	9	8	1	5	2	18	62	1162	0	0	7	0	1	6
843	74.0436	77.5887	1.11934	4.6644	93.3333	0.633968	18	14	13	1	4	1	18	81	1027	2	1	3	1	0	5
508	59.6733	67.1507	4.00109	11.4785	91.6667	0.633921	51	10	9	2	14	2	19	62	1450	2	2	3	0	1	6
430	100.176	103.811	1.52272	5.15861	62.5	0.633486	34	14	8	1	8	2	18	62	1235	0	1	6	0	1	6
538	49.0121	52.6075	1.17734	4.77275	90.9091	0.6334	16	8	7	1	4	3	19	43	809	0	3	5	0	3	5
49	40.7963	45.2827	4.11963	8.60607	76.4706	0.633343	27	13	9	2	12	3	18	43	1266	2	3	3	0	4	4
960	63.4693	65.3885	0.834497	2.75373	50	0.633103	21	13	5	1	12	3	19	43	1070	0	0	8	0	0	8
40	96.3909	99.482	1.93807	5.02915	86.6667	0.633071	31	13	11	1	11	2	19	62	714	2	2	3	0	2	5
642	69.4227	72.2225	1.45052	4.25028	81.25	0.632962	35	14	11	2	10	2	19	62	1013	2	1	4	0	0	7
914	60.5345	62.926	2.09973	4.49119	100	0.632376	19	8	8	2	3	3	18	43	1076	0	1	7	0	0	8
938	57.8032	59.1023	1.16843	2.46749	66.6667	0.631443	12	9	5	1	5	3	19	43	1233	0	2	6	0	0	8
808	44.2813	45.8447	0.585476	2.14888	83.3333	0.631294	22	9	7	1	7	3	19	43	822	0	3	5	1	1	6
211	68.1634	70.0634	0.571295	2.47133	84.6154	0.631097	26	11	9	1	8	2	19	62	1033	0	2	5	0	1	6
256	153.625	156.36	1.10108	3.83557	86.6667	0.630527	34	14	12	1	16	1	20	81	841	0	1	5	0	1	5
201	146.313	148.291	0.908733	2.88639	66.6667	0.630213	28	17	11	1	7	1	18	81	1324	1	2	3	0	1	5
708	54.9012	56.507	1.70907	3.31486	55.5556	0.629805	16	16	8	1	5	2	18	62	1051	1	2	4	0	3	4
662	73.3658	76.3845	0.67372	3.69235	61.9048	0.629773	26	19	11	1	7	2	19	62	925	0	1	6	0	1	6
565	78.4894	79.6773	1.73707	2.92499	66.6667	0.629621	18	13	8	1	7	2	19	62	772	0	1	6	0	5	2
234	70.3299	72.533	1.83782	4.04086	64.2857	0.629492	20	12	7	1	6	2	19	62	1218	0	2	5	0	1	6
715	64.6582	66.7024	1.06502	3.10926	91.6667	0.629428	17	9	8	1	4	3	18	43	933	0	2	6	2	2	4
402	79.3843	82.8457	1.7671	5.22844	85.7143	0.628676	28	12	10	2	6	2	18	62	1023	0	0	7	0	0	7
77	81.1777	84.846	1.98041	5.64866	64.7059	0.628369	39	15	9	1	12	2	17	42	1324	0	0	7	0	0	7
202	62.9478	66.4711	1.05614	4.57947	86.6667	0.628311	24	12	10	1	7	3	18	43	1031	0	2	6	0	1	7
544	96.5047	97.9314	0.736673	2.16338	81.8182	0.627682	24	9	7	2	7	2	17	62	1089	2	1	4	0	1	6
453	66.3283	68.7474	1.83362	4.25267	87.5	0.627473	27	14	12	2	5	2	17	62	997	0	2	5	0	1	6
159	76.905	80.2275	0.885204	4.20768	60	0.626245	16	18	10	1	5	2	19	53	850	0	0	7	0	1	6
554	96.833	101.216	1.82304	6.20593	80	0.626229	30	13	10	1	7	2	19	62	1114	0	0	7	0	3	4
222	98.272	102.443	2.65472	6.82562	73.3333	0.62612	38	13	9	3	8	2	18	62	1326	0	1	6	1	0	6
440	50.4912	53.0557	1.19905	3.76363	85.7143	0.625734	28	11	9	1	7	2	19	62	1057	2	2	3	0	1	6
546	58.28	60.6207	2.08792	4.4286	62.5	0.625494	27	14	8	2	10	2	19	62	1090	0	2	5	0	3	4
913	64.0502	66.7767	1.41952	4.146	83.3333	0.62542	19	9	7	1	5	3	18	43	1064	0	1	7	1	2	5
446	153.848	157.251	0.833091	4.23573	72.2222	0.625359	30	17	12	1	10	1	19	81	841	0	0	6	0	2	4
665	66.7677	69.2293	1.05327	3.5149	91.6667	0.625319	28	9	8	1	10	3	18	43	1036	2	0	6	0	1	7
783	54.5074	57.786	0.715736	3.9943	80	0.62507	20	12	9	1	9	3	17	43	791	0	1	7	0	3	5
417	78.8091	81.4967	2.29382	4.98144	57.1429	0.624963	29	13	7	1	14	1	18	81	1305	2	0	4	0	1	5
953	101.587	104.647	2.33456	5.39453	86.6667	0.62492	44	13	11	2	16	2	18	62	1304	2	1	4	0	0	7
149	73.0254	75.7237	1.15315	3.85145	68.75	0.624782	26	14	9	1	6	2	20	62	837	0	1	6	0	2	5
792	112.768	114.679	0.552456	2.46348	80	0.624641	21	14	11	1	8	1	19	81	523	0	1	5	0	3	3
219	97.6045	101.401	1.10869	4.9054	68.75	0.624633	29	14	9	1	8	2	18	62	1050	0	2	5	0	1	6
366	64.7416	69.039	2.76938	7.06684	68.4211	0.623558	39	17	11	2	9	2	18	62	1252	0	0	7	0	4	3
103	99.4759	102.269	0.82312	3.61594	86.6667	0.623248	34	13	11	1	12	2	18	62	996	0	1	6	0	1	6
418	68.0403	70.1276	0.842977	2.93027	92.3077	0.621848	32	10	9	1	8	2	18	62	1068	2	0	5	0	1	6
647	65.8668	69.2518	1.31759	4.70261	68.4211	0.621701	38	17	11	2	11	2	18	62	1287	1	1	5	1	2	4
140	98.6675	102.545	1.81465	5.69265	73.3333	0.621548	31	13	9	1	16	2	19	62	967	0	1	6	0	3	4
358	53.1269	55.5696	0.772735	3.2154	100	0.621317	23	8	8	1	10	3	18	43	1141	0	1	7	0	2	6
126	76.763	79.2093	0.833149	3.27947	93.75	0.620731	32	14	13	1	11	2	19	62	1044	0	1	6	1	2	4
187	66.3681	68.6676	1.25373	3.55325	91.6667	0.620407	25	9	8	1	5	3	18	43	1264	2	1	5	0	2	6
713	77.5982	80.9774	1.57839	4.95754	70.5882	0.619946	25	15	10	1	5	2	19	62	1009	0	0	7	0	1	6
379	54.4692	63.9775	3.17146	12.6798	92.3077	0.619777	35	9	8	2	10	3	18	43	1146	2	3	3	2	0	6
104	93.2431	95.8767	1.71325	4.34682	80	0.619473	33	13	10	2	12	2	18	62	1285	2	1	4	1	1	5
302	150.741	154.592	1.51625	5.36798	78.5714	0.618998	37	13	10	1	13	1	19	81	927	0	1	5	0	2	4
741	66.0798	70.7851	1.19764	5.90294	92.8571	0.618994	29	12	11	1	7	2	18	62	913	0	3	4	0	1	6
765	42.8638	47.2808	1.38159	5.79862	82.3529	0.618737	26	15	12	1	6	2	19	62	814	0	3	4	2	1	4
695	104.18	107.456	2.10172	5.37794	80	0.618347	41	13	10	1	13	2	19	62	1083	2	0	5	0	2	5
701	98.1195	100.833	0.709553	3.42269	92.3077	0.617668	20	11	10	1	4	2	17	62	948	0	1	6	0	1	6
756	60.5775	65.5267	1.74133	6.69055	55	0.617027	26	18	9	1	10	2	18	62	1229	0	1	6	1	2	4
212	73.5945	78.9605	1.80242	7.16841	100	0.616689	29	12	12	1	4	2	20	62	921	0	2	5	0	0	7
420	51.3742	57.8795	1.63499	8.14034	70.5882	0.615805	24	15	10	1	6	2	19	62	1069	0	2	5	2	0	5
363	101.212	104.182	1.53636	4.50698	68.75	0.615579	22	14	9	1	6	2	19	62	1123	0	1	6	0	1	6
712	49.2022	50.3284	0.568487	1.69459	72.7273	0.615433	19	8	5	2	7	3	18	43	1119	1	2	5	0	3	5
93	73.8702	76.1173	2.29799	4.54513	50	0.614888	27	16	7	1	12	2	19	62	1176	0	2	5	0	0	7
677	97.7008	98.8451	1.62547	2.76978	78.5714	0.614839	15	12	9	1	4	2	18	62	742	2	1	4	0	1	6
166	57.1814	60.7409	4.58933	8.14884	84.6154	0.614482	41	11	9	1	10	2	18	62	1111	2	2	3	0	0	7
341	75.7647	78.7216	2.34744	5.30439	60	0.614131	31	13	7	3	14	2	18	62	1347	0	0	7	0	1	6
264	152.994	154.559	2.18979	3.75443	64.7059	0.61362	35	16	10	1	12	1	18	81	1077	0	1	5	0	1	5
637	48.8389	51.5279	1.05037	3.73934	82.3529	0.613506	37	15	12	1	9	2	17	62	1371	0	2	5	2	1	4
97	77.459	83.5306	1.68677	7.7584	68.4211	0.613446	25	17	11	2	5	2	18	57	984	0	1	6	0	0	7
573	60.8674	63.5323	2.0727	4.73757	66.6667	0.613337	31	16	10	1	11	2	18	62	996	0	3	4	0	2	5
834	55.669	56.9455	0.834192	2.11072	58.3333	0.612841	13	9	4	3	5	3	18	43	1149	2	0	6	0	1	7
209	46.0317	47.3829	1.59692	2.9481	60	0.612747	7	12	6	1	4	3	19	43	843	2	3	3	0	2	6
320	61.8357	64.4653	0.843616	3.4732	92.3077	0.612346	21	11	10	1	5	2	18	62	846	0	3	4	1	0	6
747	117.617	120.705	2.10127	5.18948	80	0.612019	32	14	11	1	16	1	19	81	1018	0	1	5	0	2	4
813	109.197	113.979	1.58555	6.36762	85.7143	0.611896	46	13	11	1	18	1	18	81	1307	0	2	4	1	2	3
899	77.2875	79.818	1.01221	3.54264	75	0.610842	20	14	10	1	5	2	19	62	886	0	1	6	0	3	4
152	53.2654	56.3143	1.08061	4.12948	82.3529	0.610173	32	15	12	1	7	2	19	62	1080	0	3	4	0	3	4
673	80.8653	88.2495	1.66799	9.05214	92.3077	0.609895	34	11	10	1	10	2	17	62	1306	0	0	7	0	0	7
465	53.4463	56.5971	1.01156	4.16232	90.9091	0.609221	18	8	7	1	4	3	18	43	811	2	2	4	0	2	6
460	56.7971	59.6005	1.12492	3.92827	81.25	0.608857	27	14	11	2	7	2	19	62	951	2	1	4	0	2	5
456	70.3127	73.9798	1.7405	5.40755	61.1111	0.608798	40	16	9	2	16	2	19	62	1452	1	2	4	0	0	7
775	63.8142	67.9017	1.5944	5.68188	66.6667	0.608534	40	16	10	2	11	2	17	62	1266	0	0	7	0	4	3
263	106.22	107.843	1.74178	3.3646	80	0.607971	24	13	10	1	14	2	19	62	843	0	0	7	0	2	5
629	63.3428	66.3428	1.37063	4.37056	78.5714	0.60796	32	12	9	2	7	2	18	62	1242	0	3	4	0	1	6
281	99.7062	101.954	1.05338	3.30081	80	0.607955	31	13	10	2	14	2	19	62	1015	2	1	4	0	2	5
653	63.2146	69.4018	1.66228	7.84944	100	0.607448	23	8	8	2	5	2	19	62	1161	2	2	3	0	5	2
413	77.1697	80.7101	1.39746	4.9379	82.3529	0.607154	27	15	12	1	10	2	20	62	934	0	1	6	0	0	7
333	70.7483	72.2476	2.45616	3.95551	37.5	0.606539	19	14	4	4	6	2	18	60	1404	1	0	6	0	3	4
825	63.9265	65.2481	2.1121	3.43369	50	0.606025	18	9	3	3	10	3	18	43	1166	2	2	4	0	1	7
614	65.6784	71.2397	2.06403	7.62529	84.6154	0.605791	35	10	8	1	9	3	18	43	1214	0	3	5	0	2	6
327	70.3803	76.662	2.40812	8.68984	68.75	0.605716	29	14	9	2	7	2	19	62	1164	2	1	4	0	0	7
343	102.253	105.087	1.20058	4.03416	92.8571	0.605394	25	12	11	1	7	2	19	62	844	0	1	6	0	2	5
560	63.5582	67.3447	3.68596	7.47254	83.3333	0.605065	32	10	8	3	6	2	19	62	1256	2	2	3	0	0	7
337	69.2144	72.9507	1.29461	5.03082	65	0.60476	26	18	11	1	5	2	19	42	942	0	0	7	0	2	5
374	52.9746	56.492	4.13987	7.65725	81.25	0.602822	25	13	10	1	7	3	19	43	780	2	3	3	0	0	8
119	60.1285	62.4151	1.3947	3.68132	53.3333	0.602207	13	12	5	2	5	3	18	43	1045	0	2	6	0	0	8
901	90.4189	91.7793	0.63405	1.99452	64.2857	0.60144	24	12	7	1	12	2	18	62	911	1	3	3	0	1	6
357	42.5455	44.5321	0.653434	2.64001	76.4706	0.600968	13	15	11	1	6	2	19	62	685	2	3	2	0	3	4
270	43.8764	45.4112	1.87464	3.40945	56.25	0.600716	16	13	6	1	5	3	18	43	916	2	2	4	2	0	6
480	64.711	69.2699	2.73882	7.29767	80	0.599014	38	13	10	1	10	2	18	62	1088	0	1	6	0	3	4
809	67.5128	68.2626	1.49841	2.24825	66.6667	0.598712	9	9	5	1	5	3	18	43	806	2	2	4	0	0	8
990	100.84	104.479	1.04386	4.68341	66.6667	0.59806	25	13	8	1	7	2	18	62	1226	0	2	5	0	0	7
872	95.8413	97.5041	0.78844	2.45132	85.7143	0.595933	17	12	10	1	5	2	18	62	752	2	1	4	0	1	6
459	63.044	66.6012	1.75191	5.30913	75	0.594124	34	10	7	1	11	2	19	62	1329	1	2	4	0	2	5
580	61.9401	65.6262	1.46794	5.15398	50	0.593878	24	16	7	1	9	2	18	62	1244	1	1	5	0	2	5
601	56.7557	58.0749	1.08353	2.40266	58.8235	0.591839	19	14	7	1	6	2	18	62	1068	2	3	2	0	0	7
318	50.2256	56.0692	1.94082	7.78445	75	0.590715	30	14	10	2	7	2	19	62	1044	0	2	5	0	6	1
186	76.2073	78.8383	1.59006	4.22109	55	0.590188	27	18	9	2	6	2	19	62	1111	1	0	6	0	0	7
723	57.1083	60.8897	2.73606	6.51747	75	0.58736	36	10	7	3	9	2	18	62	1439	2	2	3	0	3	4
47	65.4765	70.0172	1.71365	6.25441	85.7143	0.586244	33	13	11	1	9	1	17	81	1067	2	0	4	0	3	3
368	78.9409	82.7373	1.24358	5.03994	61.1111	0.585164	26	16	9	1	8	2	18	42	989	0	0	7	0	1	6
294	65.8547	68.5071	2.08244	4.73491	76.4706	0.577661	26	14	10	1	10	2	18	62	928	2	1	4	0	1	6
421	158.691	159.227	0.628566	1.16444	35.7143	0.567407	8	13	4	2	2	1	18	81	1168	0	0	6	0	0	6
